 


Daily Data Between Two Dates
 ARCADIA (FL)
 USC00080228

Date,TMAX,TMIN,
1923-02-22,77,45,
1923-02-23,66,54,
1923-02-24,73,46,
1923-02-25,79,44,
1923-02-26,84,54,
1923-02-27,85,62,
1923-02-28,86,56,
1923-03-01,74,62,
1923-03-02,76,38,
1923-03-03,83,42,
1923-03-04,85,47,
1923-03-05,86,50,
1923-03-06,84,51,
1923-03-07,81,62,
1923-03-08,72,46,
1923-03-09,76,48,
1923-03-10,81,52,
1923-03-11,86,50,
1923-03-12,90,59,
1923-03-13,88,59,
1923-03-14,80,58,
1923-03-15,85,61,
1923-03-16,86,65,
1923-03-17,90,61,
1923-03-18,89,60,
1923-03-19,87,59,
1923-03-20,77,57,
1923-03-21,90,55,
1923-03-22,90,62,
1923-03-23,87,68,
1923-03-24,90,68,
1923-03-25,81,62,
1923-03-26,83,61,
1923-03-27,88,62,
1923-03-28,89,57,
1923-03-29,88,63,
1923-03-30,85,58,
1923-03-31,79,66,
1923-04-01,78,58,
1923-04-02,74,56,
1923-04-03,84,64,
1923-04-04,86,64,
1923-04-05,88,65,
1923-04-06,90,65,
1923-04-07,87,52,
1923-04-08,87,52,
1923-04-09,88,64,
1923-04-10,88,56,
1923-04-11,88,68,
1923-04-12,88,60,
1923-04-13,88,65,
1923-04-14,88,67,
1923-04-15,87,65,
1923-04-16,87,62,
1923-04-17,88,61,
1923-04-18,77,62,
1923-04-19,80,40,
1923-04-20,83,62,
1923-04-21,83,55,
1923-04-22,88,56,
1923-04-23,91,57,
1923-04-24,91,58,
1923-04-25,90,56,
1923-04-26,91,60,
1923-04-27,89,61,
1923-04-28,88,62,
1923-04-29,89,62,
1923-04-30,90,65,
1923-05-01,90,63,
1923-05-02,88,66,
1923-05-03,81,63,
1923-05-04,80,64,
1923-05-05,82,63,
1923-05-06,83,60,
1923-05-07,85,59,
1923-05-08,86,59,
1923-05-09,88,61,
1923-05-10,78,50,
1923-05-11,82,43,
1923-05-12,89,55,
1923-05-13,92,60,
1923-05-14,85,65,
1923-05-15,90,69,
1923-05-16,89,71,
1923-05-17,91,65,
1923-05-18,91,62,
1923-05-19,88,66,
1923-05-20,89,65,
1923-05-21,87,65,
1923-05-22,85,65,
1923-05-23,90,65,
1923-05-24,90,68,
1923-05-25,90,68,
1923-05-26,89,65,
1923-05-27,89,66,
1923-05-28,83,68,
1923-05-29,87,68,
1923-05-30,88,65,
1923-05-31,89,67,
1923-06-01,84,65,
1923-06-02,81,68,
1923-06-03,82,68,
1923-06-04,85,68,
1923-06-05,88,68,
1923-06-06,87,72,
1923-06-07,90,73,
1923-06-08,90,74,
1923-06-09,90,69,
1923-06-10,91,70,
1923-06-11,94,70,
1923-06-12,92,70,
1923-06-13,91,70,
1923-06-14,91,70,
1923-06-15,84,70,
1923-06-16,91,68,
1923-06-17,88,67,
1923-06-18,89,69,
1923-06-19,91,70,
1923-06-20,91,70,
1923-06-21,91,68,
1923-06-22,85,68,
1923-06-23,82,69,
1923-06-24,90,70,
1923-06-25,91,71,
1923-06-26,92,72,
1923-06-27,89,77,
1923-06-28,89,73,
1923-06-29,91,73,
1923-06-30,91,68,
1923-07-01,91,65,
1923-07-02,88,67,
1923-07-03,84,65,
1923-07-04,84,67,
1923-07-05,89,71,
1923-07-06,90,70,
1923-07-07,90,70,
1923-07-08,92,70,
1923-07-09,85,72,
1923-07-10,89,70,
1923-07-11,87,70,
1923-07-12,85,70,
1923-07-13,88,72,
1923-07-14,88,71,
1923-07-15,90,70,
1923-07-16,91,71,
1923-07-17,91,73,
1923-07-18,91,72,
1923-07-19,88,69,
1923-07-20,92,72,
1923-07-21,92,69,
1923-07-22,93,71,
1923-07-23,93,70,
1923-07-24,93,71,
1923-07-25,92,71,
1923-07-26,94,70,
1923-07-27,93,71,
1923-07-28,90,70,
1923-07-29,92,71,
1923-07-30,94,71,
1923-07-31,94,71,
1923-08-01,90,70,
1923-08-02,91,71,
1923-08-03,89,71,
1923-08-04,91,70,
1923-08-05,90,69,
1923-08-06,90,70,
1923-08-07,91,71,
1923-08-08,93,69,
1923-08-09,93,71,
1923-08-10,93,71,
1923-08-11,93,70,
1923-08-12,93,72,
1923-08-13,90,72,
1923-08-14,93,71,
1923-08-15,92,70,
1923-08-16,93,70,
1923-08-17,93,71,
1923-08-18,94,70,
1923-08-19,96,69,
1923-08-20,93,71,
1923-08-21,89,72,
1923-08-22,90,71,
1923-08-23,92,71,
1923-08-24,92,70,
1923-08-25,92,71,
1923-08-26,93,71,
1923-08-27,93,72,
1923-08-28,93,70,
1923-08-29,93,72,
1923-08-30,93,70,
1923-08-31,87,70,
1923-09-01,86,69,
1923-09-02,86,70,
1923-09-03,92,70,
1923-09-04,92,71,
1923-09-05,92,71,
1923-09-06,93,70,
1923-09-07,92,70,
1923-09-08,94,71,
1923-09-09,92,68,
1923-09-10,93,69,
1923-09-11,86,71,
1923-09-12,86,72,
1923-09-13,89,67,
1923-09-14,89,68,
1923-09-15,87,70,
1923-09-16,88,68,
1923-09-17,87,72,
1923-09-18,91,69,
1923-09-19,91,72,
1923-09-20,89,69,
1923-09-21,91,67,
1923-09-22,92,M,
1923-09-23,91,69,
1923-09-24,91,71,
1923-09-25,89,68,
1923-09-26,91,69,
1923-09-27,90,71,
1923-09-28,91,70,
1923-09-29,89,66,
1923-09-30,90,62,
1923-10-01,90,61,
1923-10-02,92,66,
1923-10-03,93,66,
1923-10-04,93,65,
1923-10-05,88,67,
1923-10-06,84,72,
1923-10-07,87,69,
1923-10-08,81,72,
1923-10-09,78,69,
1923-10-10,83,63,
1923-10-11,83,60,
1923-10-12,82,59,
1923-10-13,85,64,
1923-10-14,88,67,
1923-10-15,87,67,
1923-10-16,81,70,
1923-10-17,85,72,
1923-10-18,86,68,
1923-10-19,85,69,
1923-10-20,78,60,
1923-10-21,80,52,
1923-10-22,75,56,
1923-10-23,71,53,
1923-10-24,74,42,
1923-10-25,71,40,
1923-10-26,80,46,
1923-10-27,79,58,
1923-10-28,82,59,
1923-10-29,85,61,
1923-10-30,88,65,
1923-10-31,88,64,
1923-11-01,82,60,
1923-11-02,80,65,
1923-11-03,80,63,
1923-11-04,75,63,
1923-11-05,81,63,
1923-11-06,68,56,
1923-11-07,72,42,
1923-11-08,68,41,
1923-11-09,70,41,
1923-11-10,71,42,
1923-11-11,75,42,
1923-11-12,76,38,
1923-11-13,75,42,
1923-11-14,75,43,
1923-11-15,79,43,
1923-11-16,77,43,
1923-11-17,71,45,
1923-11-18,69,32,
1923-11-19,75,35,
1923-11-20,72,57,
1923-11-21,75,59,
1923-11-22,82,55,
1923-11-23,82,52,
1923-11-24,79,62,
1923-11-25,75,35,
1923-11-26,72,38,
1923-11-27,79,54,
1923-11-28,83,57,
1923-11-29,76,63,
1923-11-30,81,62,
1923-12-01,81,62,
1923-12-02,80,57,
1923-12-03,M,53,
1923-12-04,M,50,
1923-12-05,M,53,
1923-12-06,M,44,
1923-12-07,M,37,
1923-12-08,67,46,
1923-12-09,75,53,
1923-12-10,M,57,
1923-12-11,M,56,
1923-12-12,M,60,
1923-12-13,82,58,
1923-12-14,M,51,
1923-12-15,M,63,
1923-12-16,M,63,
1923-12-17,M,59,
1923-12-18,M,61,
1923-12-19,M,60,
1923-12-20,M,58,
1923-12-21,M,56,
1923-12-22,M,54,
1923-12-23,M,52,
1923-12-24,M,61,
1923-12-25,M,35,
1923-12-26,M,26,
1923-12-27,M,39,
1923-12-28,M,42,
1923-12-29,M,60,
1923-12-30,M,59,
1923-12-31,M,58,
1924-01-01,M,55,
1924-01-02,M,60,
1924-01-03,M,60,
1924-01-04,M,65,
1924-01-05,M,55,
1924-01-06,M,36,
1924-01-07,M,46,
1924-01-08,M,37,
1924-01-09,M,37,
1924-01-10,M,64,
1924-01-11,M,61,
1924-01-12,M,54,
1924-01-13,M,55,
1924-01-14,67,42,
1924-01-15,78,47,
1924-01-16,82,66,
1924-01-17,84,61,
1924-01-18,80,61,
1924-01-19,85,65,
1924-01-20,81,60,
1924-01-21,67,51,
1924-01-22,68,43,
1924-01-23,79,52,
1924-01-24,80,61,
1924-01-25,72,60,
1924-01-26,62,53,
1924-01-27,59,45,
1924-01-28,68,53,
1924-01-29,76,54,
1924-01-30,76,52,
1924-01-31,74,49,
1924-02-01,72,53,
1924-02-02,65,48,
1924-02-03,71,35,
1924-02-04,76,50,
1924-02-05,70,58,
1924-02-06,65,47,
1924-02-07,65,38,
1924-02-08,70,37,
1924-02-09,61,34,
1924-02-10,69,34,
1924-02-11,73,38,
1924-02-12,72,50,
1924-02-13,65,44,
1924-02-14,74,35,
1924-02-15,77,45,
1924-02-16,81,50,
1924-02-17,82,53,
1924-02-18,82,54,
1924-02-19,82,57,
1924-02-20,75,63,
1924-02-21,67,43,
1924-02-22,67,39,
1924-02-23,76,42,
1924-02-24,79,51,
1924-02-25,82,55,
1924-02-26,72,65,
1924-02-27,68,58,
1924-02-28,60,50,
1924-02-29,69,40,
1924-03-01,72,39,
1924-03-02,72,39,
1924-03-03,75,37,
1924-03-04,80,45,
1924-03-05,83,55,
1924-03-06,85,65,
1924-03-07,74,65,
1924-03-08,76,46,
1924-03-09,70,47,
1924-03-10,70,53,
1924-03-11,56,40,
1924-03-12,59,37,
1924-03-13,70,35,
1924-03-14,67,55,
1924-03-15,62,39,
1924-03-16,68,38,
1924-03-17,72,47,
1924-03-18,76,58,
1924-03-19,77,64,
1924-03-20,75,66,
1924-03-21,68,55,
1924-03-22,71,41,
1924-03-23,77,43,
1924-03-24,77,47,
1924-03-25,78,44,
1924-03-26,78,46,
1924-03-27,82,56,
1924-03-28,86,59,
1924-03-29,85,61,
1924-03-30,83,66,
1924-03-31,86,66,
1924-04-01,84,66,
1924-04-02,77,57,
1924-04-03,79,51,
1924-04-04,82,58,
1924-04-05,84,66,
1924-04-06,84,58,
1924-04-07,84,55,
1924-04-08,85,50,
1924-04-09,84,51,
1924-04-10,88,57,
1924-04-11,87,60,
1924-04-12,84,64,
1924-04-13,87,67,
1924-04-14,80,64,
1924-04-15,83,62,
1924-04-16,85,62,
1924-04-17,90,64,
1924-04-18,91,70,
1924-04-19,79,64,
1924-04-20,80,50,
1924-04-21,84,54,
1924-04-22,88,65,
1924-04-23,89,66,
1924-04-24,85,56,
1924-04-25,85,58,
1924-04-26,88,53,
1924-04-27,85,58,
1924-04-28,85,58,
1924-04-29,87,59,
1924-04-30,87,63,
1924-05-01,87,68,
1924-05-02,88,63,
1924-05-03,87,54,
1924-05-04,87,52,
1924-05-05,79,65,
1924-05-06,85,63,
1924-05-07,86,63,
1924-05-08,84,66,
1924-05-09,84,56,
1924-05-10,86,53,
1924-05-11,88,60,
1924-05-12,83,62,
1924-05-13,84,51,
1924-05-14,88,49,
1924-05-15,93,54,
1924-05-16,87,63,
1924-05-17,90,69,
1924-05-18,83,66,
1924-05-19,92,59,
1924-05-20,94,63,
1924-05-21,92,60,
1924-05-22,86,70,
1924-05-23,91,68,
1924-05-24,92,68,
1924-05-25,92,61,
1924-05-26,97,62,
1924-05-27,96,71,
1924-05-28,96,69,
1924-05-29,97,70,
1924-05-30,98,71,
1924-05-31,97,67,
1924-06-01,97,63,
1924-06-02,95,63,
1924-06-03,95,67,
1924-06-04,97,67,
1924-06-05,94,70,
1924-06-06,91,71,
1924-06-07,89,68,
1924-06-08,93,67,
1924-06-09,96,65,
1924-06-10,92,M,
1924-06-11,91,69,
1924-06-12,92,68,
1924-06-13,94,70,
1924-06-14,91,70,
1924-06-15,91,69,
1924-06-16,93,70,
1924-06-17,90,70,
1924-06-18,91,68,
1924-06-19,92,71,
1924-06-20,92,70,
1924-06-21,95,71,
1924-06-22,95,72,
1924-06-23,94,72,
1924-06-24,96,70,
1924-06-25,97,69,
1924-06-26,94,69,
1924-06-27,92,70,
1924-06-28,95,70,
1924-06-29,92,71,
1924-06-30,93,70,
1924-07-01,89,70,
1924-07-02,88,70,
1924-07-03,91,70,
1924-07-04,91,70,
1924-07-05,92,72,
1924-07-06,89,73,
1924-07-07,91,73,
1924-07-08,92,70,
1924-07-09,88,72,
1924-07-10,88,72,
1924-07-11,91,71,
1924-07-12,89,71,
1924-07-13,91,71,
1924-07-14,90,73,
1924-07-15,90,73,
1924-07-16,88,71,
1924-07-17,89,72,
1924-07-18,91,74,
1924-07-19,92,73,
1924-07-20,94,73,
1924-07-21,95,74,
1924-07-22,94,74,
1924-07-23,94,72,
1924-07-24,96,72,
1924-07-25,90,74,
1924-07-26,88,75,
1924-07-27,88,72,
1924-07-28,88,72,
1924-07-29,87,68,
1924-07-30,94,71,
1924-07-31,93,73,
1924-08-01,96,73,
1924-08-02,96,74,
1924-08-03,97,73,
1924-08-04,94,72,
1924-08-05,91,71,
1924-08-06,96,71,
1924-08-07,95,76,
1924-08-08,96,74,
1924-08-09,94,75,
1924-08-10,97,73,
1924-08-11,95,73,
1924-08-12,95,73,
1924-08-13,88,71,
1924-08-14,92,72,
1924-08-15,94,70,
1924-08-16,92,73,
1924-08-17,93,72,
1924-08-18,94,70,
1924-08-19,92,71,
1924-08-20,92,70,
1924-08-21,93,70,
1924-08-22,94,71,
1924-08-23,92,73,
1924-08-24,94,75,
1924-08-25,91,73,
1924-08-26,93,74,
1924-08-27,94,74,
1924-08-28,92,72,
1924-08-29,92,72,
1924-08-30,90,74,
1924-08-31,91,72,
1924-09-01,92,72,
1924-09-02,93,69,
1924-09-03,93,70,
1924-09-04,85,73,
1924-09-05,90,68,
1924-09-06,92,67,
1924-09-07,94,66,
1924-09-08,93,71,
1924-09-09,93,69,
1924-09-10,93,67,
1924-09-11,92,72,
1924-09-12,88,72,
1924-09-13,88,71,
1924-09-14,89,72,
1924-09-15,91,74,
1924-09-16,88,74,
1924-09-17,89,69,
1924-09-18,89,72,
1924-09-19,90,71,
1924-09-20,88,72,
1924-09-21,88,72,
1924-09-22,88,69,
1924-09-23,89,67,
1924-09-24,88,66,
1924-09-25,91,69,
1924-09-26,89,67,
1924-09-27,88,73,
1924-09-28,87,73,
1924-09-29,87,73,
1924-09-30,81,72,
1924-10-01,85,65,
1924-10-02,85,67,
1924-10-03,88,62,
1924-10-04,91,69,
1924-10-05,85,70,
1924-10-06,83,69,
1924-10-07,85,70,
1924-10-08,86,69,
1924-10-09,87,70,
1924-10-10,85,70,
1924-10-11,80,70,
1924-10-12,84,71,
1924-10-13,84,68,
1924-10-14,84,65,
1924-10-15,76,65,
1924-10-16,83,65,
1924-10-17,82,66,
1924-10-18,75,68,
1924-10-19,72,63,
1924-10-20,71,64,
1924-10-21,80,67,
1924-10-22,77,65,
1924-10-23,79,60,
1924-10-24,80,62,
1924-10-25,85,68,
1924-10-26,85,65,
1924-10-27,76,58,
1924-10-28,77,54,
1924-10-29,79,53,
1924-10-30,81,53,
1924-10-31,81,55,
1924-11-01,81,61,
1924-11-02,80,60,
1924-11-03,82,55,
1924-11-04,82,54,
1924-11-05,82,53,
1924-11-06,83,62,
1924-11-07,84,62,
1924-11-08,82,63,
1924-11-09,83,62,
1924-11-10,83,63,
1924-11-11,84,65,
1924-11-12,84,64,
1924-11-13,83,63,
1924-11-14,82,59,
1924-11-15,83,55,
1924-11-16,82,54,
1924-11-17,76,45,
1924-11-18,76,40,
1924-11-19,79,51,
1924-11-20,84,60,
1924-11-21,82,58,
1924-11-22,70,58,
1924-11-23,70,38,
1924-11-24,79,40,
1924-11-25,68,49,
1924-11-26,73,41,
1924-11-27,74,46,
1924-11-28,74,48,
1924-11-29,76,44,
1924-11-30,68,30,
1924-12-01,72,39,
1924-12-02,73,38,
1924-12-03,76,48,
1924-12-04,83,48,
1924-12-05,85,49,
1924-12-06,83,53,
1924-12-07,84,55,
1924-12-08,87,69,
1924-12-09,86,61,
1924-12-10,83,63,
1924-12-11,83,63,
1924-12-12,73,M,
1924-12-13,74,36,
1924-12-14,83,47,
1924-12-15,81,51,
1924-12-16,81,56,
1924-12-17,81,60,
1924-12-18,80,52,
1924-12-19,81,57,
1924-12-20,76,58,
1924-12-21,M,55,
1924-12-22,M,M,
1924-12-23,M,M,
1924-12-24,78,M,
1924-12-25,71,57,
1924-12-26,68,M,
1924-12-27,M,51,
1924-12-28,M,63,
1924-12-29,84,61,
1924-12-30,83,60,
1924-12-31,81,63,
1925-01-01,76,64,
1925-01-02,69,55,
1925-01-03,65,50,
1925-01-04,78,52,
1925-01-05,83,53,
1925-01-06,71,59,
1925-01-07,78,53,
1925-01-08,85,51,
1925-01-09,84,60,
1925-01-10,86,60,
1925-01-11,83,64,
1925-01-12,83,62,
1925-01-13,73,60,
1925-01-14,68,50,
1925-01-15,79,49,
1925-01-16,86,64,
1925-01-17,86,62,
1925-01-18,86,64,
1925-01-19,87,61,
1925-01-20,75,62,
1925-01-21,80,58,
1925-01-22,80,61,
1925-01-23,71,58,
1925-01-24,67,59,
1925-01-25,72,60,
1925-01-26,79,56,
1925-01-27,82,53,
1925-01-28,77,55,
1925-01-29,77,57,
1925-01-30,68,45,
1925-01-31,70,38,
1925-02-01,75,40,
1925-02-02,81,42,
1925-02-03,74,53,
1925-02-04,M,49,
1925-02-05,67,47,
1925-02-06,78,45,
1925-02-07,76,51,
1925-02-08,83,59,
1925-02-09,83,61,
1925-02-10,81,59,
1925-02-11,75,57,
1925-02-12,65,44,
1925-02-13,70,29,
1925-02-14,77,35,
1925-02-15,85,50,
1925-02-16,87,61,
1925-02-17,86,61,
1925-02-18,75,60,
1925-02-19,79,53,
1925-02-20,84,59,
1925-02-21,85,48,
1925-02-22,83,39,
1925-02-23,82,54,
1925-02-24,78,43,
1925-02-25,78,51,
1925-02-26,77,40,
1925-02-27,78,M,
1925-02-28,78,M,
1925-03-01,83,62,
1925-03-02,75,61,
1925-03-03,67,41,
1925-03-04,77,41,
1925-03-05,74,40,
1925-03-06,69,35,
1925-03-07,80,38,
1925-03-08,85,45,
1925-03-09,88,42,
1925-03-10,89,43,
1925-03-11,87,53,
1925-03-12,86,51,
1925-03-13,86,49,
1925-03-14,87,55,
1925-03-15,89,53,
1925-03-16,86,60,
1925-03-17,89,54,
1925-03-18,85,57,
1925-03-19,86,63,
1925-03-20,86,60,
1925-03-21,83,63,
1925-03-22,82,63,
1925-03-23,71,62,
1925-03-24,75,63,
1925-03-25,82,60,
1925-03-26,82,59,
1925-03-27,85,57,
1925-03-28,74,56,
1925-03-29,76,39,
1925-03-30,76,50,
1925-03-31,76,37,
1925-04-01,79,40,
1925-04-02,80,34,
1925-04-03,84,40,
1925-04-04,86,46,
1925-04-05,79,53,
1925-04-06,75,51,
1925-04-07,82,57,
1925-04-08,82,58,
1925-04-09,83,51,
1925-04-10,86,53,
1925-04-11,83,55,
1925-04-12,84,48,
1925-04-13,86,49,
1925-04-14,88,57,
1925-04-15,88,58,
1925-04-16,78,65,
1925-04-17,78,66,
1925-04-18,87,64,
1925-04-19,87,59,
1925-04-20,92,63,
1925-04-21,90,63,
1925-04-22,85,65,
1925-04-23,87,65,
1925-04-24,87,57,
1925-04-25,89,56,
1925-04-26,89,69,
1925-04-27,91,60,
1925-04-28,89,59,
1925-04-29,90,60,
1925-04-30,87,58,
1925-05-01,73,58,
1925-05-02,78,48,
1925-05-03,83,46,
1925-05-04,87,58,
1925-05-05,72,54,
1925-05-06,83,62,
1925-05-07,88,59,
1925-05-08,89,62,
1925-05-09,88,53,
1925-05-10,90,59,
1925-05-11,92,64,
1925-05-12,93,63,
1925-05-13,89,59,
1925-05-14,91,61,
1925-05-15,94,66,
1925-05-16,85,70,
1925-05-17,89,67,
1925-05-18,88,67,
1925-05-19,85,69,
1925-05-20,83,65,
1925-05-21,90,67,
1925-05-22,88,68,
1925-05-23,90,67,
1925-05-24,76,68,
1925-05-25,88,68,
1925-05-26,90,67,
1925-05-27,90,70,
1925-05-28,91,66,
1925-05-29,85,69,
1925-05-30,88,69,
1925-05-31,91,65,
1925-06-01,88,68,
1925-06-02,88,65,
1925-06-03,91,60,
1925-06-04,89,68,
1925-06-05,91,67,
1925-06-06,90,68,
1925-06-07,88,66,
1925-06-08,94,68,
1925-06-09,92,68,
1925-06-10,89,69,
1925-06-11,91,71,
1925-06-12,89,71,
1925-06-13,91,72,
1925-06-14,92,69,
1925-06-15,86,72,
1925-06-16,88,68,
1925-06-17,91,72,
1925-06-18,92,71,
1925-06-19,94,72,
1925-06-20,91,72,
1925-06-21,92,69,
1925-06-22,94,69,
1925-06-23,93,69,
1925-06-24,93,69,
1925-06-25,91,70,
1925-06-26,92,70,
1925-06-27,93,69,
1925-06-28,90,71,
1925-06-29,90,69,
1925-06-30,90,70,
1925-07-01,91,70,
1925-07-02,92,70,
1925-07-03,94,69,
1925-07-04,94,69,
1925-07-05,94,69,
1925-07-06,91,69,
1925-07-07,91,69,
1925-07-08,91,71,
1925-07-09,94,71,
1925-07-10,92,70,
1925-07-11,93,69,
1925-07-12,92,71,
1925-07-13,80,70,
1925-07-14,83,70,
1925-07-15,90,70,
1925-07-16,89,69,
1925-07-17,89,69,
1925-07-18,89,70,
1925-07-19,91,72,
1925-07-20,90,71,
1925-07-21,92,70,
1925-07-22,94,70,
1925-07-23,93,72,
1925-07-24,93,70,
1925-07-25,94,72,
1925-07-26,93,72,
1925-07-27,90,73,
1925-07-28,92,74,
1925-07-29,92,75,
1925-07-30,91,74,
1925-07-31,94,74,
1925-08-01,93,73,
1925-08-02,98,71,
1925-08-03,92,70,
1925-08-04,92,69,
1925-08-05,91,70,
1925-08-06,90,73,
1925-08-07,90,70,
1925-08-08,90,73,
1925-08-09,90,72,
1925-08-10,90,70,
1925-08-11,94,72,
1925-08-12,93,73,
1925-08-13,95,73,
1925-08-14,93,72,
1925-08-15,91,72,
1925-08-16,91,73,
1925-08-17,91,73,
1925-08-18,92,74,
1925-08-19,94,73,
1925-08-20,93,74,
1925-08-21,89,74,
1925-08-22,91,71,
1925-08-23,90,70,
1925-08-24,93,69,
1925-08-25,92,70,
1925-08-26,90,69,
1925-08-27,88,67,
1925-08-28,87,67,
1925-08-29,87,70,
1925-08-30,90,72,
1925-08-31,90,72,
1925-09-01,90,M,
1925-09-02,89,72,
1925-09-03,91,72,
1925-09-04,94,72,
1925-09-05,94,73,
1925-09-06,95,73,
1925-09-07,94,75,
1925-09-08,93,72,
1925-09-09,94,70,
1925-09-10,94,74,
1925-09-11,93,74,
1925-09-12,92,72,
1925-09-13,91,71,
1925-09-14,91,71,
1925-09-15,90,72,
1925-09-16,91,70,
1925-09-17,92,70,
1925-09-18,94,70,
1925-09-19,95,70,
1925-09-20,91,69,
1925-09-21,93,68,
1925-09-22,95,67,
1925-09-23,95,68,
1925-09-24,93,69,
1925-09-25,93,66,
1925-09-26,91,71,
1925-09-27,90,72,
1925-09-28,92,75,
1925-09-29,90,72,
1925-09-30,88,72,
1925-10-01,90,69,
1925-10-02,89,68,
1925-10-03,93,69,
1925-10-04,91,68,
1925-10-05,90,71,
1925-10-06,92,69,
1925-10-07,94,64,
1925-10-08,95,71,
1925-10-09,95,69,
1925-10-10,83,67,
1925-10-11,85,59,
1925-10-12,87,62,
1925-10-13,90,62,
1925-10-14,93,65,
1925-10-15,96,62,
1925-10-16,93,67,
1925-10-17,95,68,
1925-10-18,89,70,
1925-10-19,83,70,
1925-10-20,78,65,
1925-10-21,80,56,
1925-10-22,80,46,
1925-10-23,84,55,
1925-10-24,88,59,
1925-10-25,90,60,
1925-10-26,91,66,
1925-10-27,91,66,
1925-10-28,89,69,
1925-10-29,85,65,
1925-10-30,87,68,
1925-10-31,87,68,
1925-11-01,88,68,
1925-11-02,89,68,
1925-11-03,80,68,
1925-11-04,83,68,
1925-11-05,84,64,
1925-11-06,84,64,
1925-11-07,85,60,
1925-11-08,89,64,
1925-11-09,85,66,
1925-11-10,86,67,
1925-11-11,89,68,
1925-11-12,86,67,
1925-11-13,83,68,
1925-11-14,83,50,
1925-11-15,74,64,
1925-11-16,72,55,
1925-11-17,71,39,
1925-11-18,76,46,
1925-11-19,80,50,
1925-11-20,78,50,
1925-11-21,73,45,
1925-11-22,75,47,
1925-11-23,66,40,
1925-11-24,63,32,
1925-11-25,76,28,
1925-11-26,78,39,
1925-11-27,84,49,
1925-11-28,81,58,
1925-11-29,78,58,
1925-11-30,70,62,
1925-12-01,67,60,
1925-12-02,73,48,
1925-12-03,76,45,
1925-12-04,79,46,
1925-12-05,67,56,
1925-12-06,73,57,
1925-12-07,69,49,
1925-12-08,74,54,
1925-12-09,70,62,
1925-12-10,74,48,
1925-12-11,69,42,
1925-12-12,69,52,
1925-12-13,80,48,
1925-12-14,85,55,
1925-12-15,86,61,
1925-12-16,86,62,
1925-12-17,80,60,
1925-12-18,68,54,
1925-12-19,82,53,
1925-12-20,86,64,
1925-12-21,85,66,
1925-12-22,75,59,
1925-12-23,58,42,
1925-12-24,70,42,
1925-12-25,73,46,
1925-12-26,68,48,
1925-12-27,64,39,
1925-12-28,58,38,
1925-12-29,68,37,
1925-12-30,72,46,
1925-12-31,68,46,
1926-01-01,75,46,
1926-01-02,76,42,
1926-01-03,81,52,
1926-01-04,82,54,
1926-01-05,86,60,
1926-01-06,83,61,
1926-01-07,76,63,
1926-01-08,73,64,
1926-01-09,71,48,
1926-01-10,50,45,
1926-01-11,64,35,
1926-01-12,65,38,
1926-01-13,69,38,
1926-01-14,58,31,
1926-01-15,64,31,
1926-01-16,68,40,
1926-01-17,78,62,
1926-01-18,80,46,
1926-01-19,74,46,
1926-01-20,78,46,
1926-01-21,82,62,
1926-01-22,83,59,
1926-01-23,67,54,
1926-01-24,63,53,
1926-01-25,68,58,
1926-01-26,62,49,
1926-01-27,70,40,
1926-01-28,64,35,
1926-01-29,64,50,
1926-01-30,68,52,
1926-01-31,78,50,
1926-02-01,75,52,
1926-02-02,79,52,
1926-02-03,70,56,
1926-02-04,68,40,
1926-02-05,73,40,
1926-02-06,75,40,
1926-02-07,76,44,
1926-02-08,76,41,
1926-02-09,76,44,
1926-02-10,67,49,
1926-02-11,68,37,
1926-02-12,58,28,
1926-02-13,77,32,
1926-02-14,79,45,
1926-02-15,84,54,
1926-02-16,79,58,
1926-02-17,76,58,
1926-02-18,86,64,
1926-02-19,76,58,
1926-02-20,65,47,
1926-02-21,74,40,
1926-02-22,84,50,
1926-02-23,86,54,
1926-02-24,86,57,
1926-02-25,84,59,
1926-02-26,76,67,
1926-02-27,69,48,
1926-02-28,70,35,
1926-03-01,84,48,
1926-03-02,77,45,
1926-03-03,76,37,
1926-03-04,70,44,
1926-03-05,75,47,
1926-03-06,80,48,
1926-03-07,83,50,
1926-03-08,74,56,
1926-03-09,72,37,
1926-03-10,74,38,
1926-03-11,76,48,
1926-03-12,67,48,
1926-03-13,69,37,
1926-03-14,61,36,
1926-03-15,70,31,
1926-03-16,70,44,
1926-03-17,74,30,
1926-03-18,79,42,
1926-03-19,81,54,
1926-03-20,87,57,
1926-03-21,86,61,
1926-03-22,87,61,
1926-03-23,81,62,
1926-03-24,86,56,
1926-03-25,76,57,
1926-03-26,75,57,
1926-03-27,75,57,
1926-03-28,68,50,
1926-03-29,76,56,
1926-03-30,89,60,
1926-03-31,81,61,
1926-04-01,75,54,
1926-04-02,80,55,
1926-04-03,84,56,
1926-04-04,84,55,
1926-04-05,85,56,
1926-04-06,86,57,
1926-04-07,85,65,
1926-04-08,83,60,
1926-04-09,86,65,
1926-04-10,90,62,
1926-04-11,90,63,
1926-04-12,90,63,
1926-04-13,86,56,
1926-04-14,89,59,
1926-04-15,80,65,
1926-04-16,76,54,
1926-04-17,82,48,
1926-04-18,75,50,
1926-04-19,85,56,
1926-04-20,82,52,
1926-04-21,79,52,
1926-04-22,85,52,
1926-04-23,88,58,
1926-04-24,90,61,
1926-04-25,83,63,
1926-04-26,76,63,
1926-04-27,78,42,
1926-04-28,83,51,
